# id,beta
1,3.36319
2,3.36319
3,3.36319
4,3.36319
5,3.36319
6,3.36319
7,3.36319
8,3.36319
9,0.69378
10,1.16464
11,3.36319
12,3.36319
13,3.36319
14,3.36319
15,3.36319
16,3.36319
17,3.36319
18,1.03547
19,3.36319
20,3.36319
21,3.36319
22,3.36319
23,3.36319
24,3.36319
25,3.36319
26,3.36319
27,0.83642
28,0.83642
29,0.83642
30,0.83642
31,0.83642
32,0.83642
33,0.83642
34,3.36319
35,3.36319
36,3.36319
37,3.36319
38,3.36319
39,1.03547
40,1.03547
41,1.03547
42,1.03547
43,1.03547
44,1.03547
45,3.36319
46,3.36319
47,3.36319
48,3.36319
49,3.36319
50,3.36319
51,1.03547
52,3.36319
53,3.36319
54,3.36319
55,1.60158
56,1.60158
57,1.60158
58,1.60158
59,1.60158
60,1.60158
61,1.60158
62,3.36319
63,3.36319
64,3.36319
65,3.36319
66,3.36319
67,3.36319
68,3.36319
69,0.77680
70,0.77680
71,0.77680
72,0.77680
73,0.72222
74,0.72222
75,3.36319
76,3.36319
77,3.36319
78,3.36319
79,3.36319
80,0.73667
81,0.73667
82,3.36319
83,0.73667
84,3.36319
85,3.36319
86,3.36319
87,3.36319
88,3.36319
89,3.36319
90,3.36319
91,3.36319
92,3.36319
93,3.36319
94,3.36319
95,3.36319
96,3.36319
97,3.36319
98,1.16464
99,3.36319
100,3.36319
101,3.36319
102,3.36319
103,3.36319
104,3.36319
105,3.36319
106,3.36319
107,3.36319
108,3.36319
109,3.36319
110,3.36319
111,3.36319
112,3.36319
113,3.36319
114,3.36319
115,3.36319
116,3.36319
117,3.36319
118,3.36319
119,3.36319
120,3.36319
121,3.36319
122,3.36319
123,3.36319
124,3.36319
125,3.36319
126,3.36319
127,1.12663
128,1.12663
129,1.12663
130,3.36319
131,3.36319
132,3.36319
133,3.36319
134,3.36319
135,3.36319
136,3.36319
137,3.36319
138,3.36319
139,3.36319
140,3.36319
141,3.36319
142,3.36319
143,3.36319
144,3.36319
145,3.36319
146,3.36319
147,3.36319
148,3.36319
149,3.36319
150,3.36319
151,0.72222
152,1.60158
153,1.60158
154,1.60158
155,1.60158
156,1.60158
157,3.36319
158,3.36319
159,3.36319
160,1.16464
161,3.36319
162,3.36319
163,3.36319
164,3.36319
165,3.36319
166,3.36319
167,3.36319
168,3.36319
169,3.36319
170,3.36319
171,3.36319
172,1.03547
173,1.03547
174,3.36319
175,3.36319
176,3.36319
177,3.36319
178,3.36319
179,0.69378
180,0.69378
181,0.69378
182,0.69378
183,3.36319
184,1.16464
185,1.03547
186,0.94189
187,0.94189
188,0.94189
189,0.94189
190,3.36319
191,3.36319
192,3.36319
193,3.36319
194,1.60158
195,1.60158
196,1.60158
197,1.60158
198,1.60158
199,1.60158
200,3.36319
201,1.27580
202,1.27580
203,1.27580
204,1.16464
205,1.16464
206,3.36319
207,3.36319
208,3.36319
209,3.36319
210,3.36319
211,3.36319
212,3.36319
213,3.36319
214,3.36319
215,3.36319
216,3.36319
217,3.36319
218,3.36319
219,3.36319
220,3.36319
221,3.36319
222,3.36319
223,3.36319
224,3.36319
225,3.36319
226,3.36319
227,3.36319
228,3.36319
229,3.36319
230,3.36319
231,3.36319
232,3.36319
233,3.36319
234,3.36319
235,3.36319
236,3.36319
237,3.36319
238,3.36319
239,1.16464
240,3.36319
241,1.16464
242,3.36319
243,3.36319
244,3.36319
245,0.69378
246,0.69378
247,0.69378
248,0.69378
249,3.36319
250,3.36319
251,3.36319
252,3.36319
253,3.36319
254,3.36319
255,3.36319
256,3.36319
257,3.36319
258,1.16464
259,3.36319
260,3.36319
261,3.36319
262,1.16464
263,3.36319
264,3.36319
265,3.36319
266,3.36319
267,3.36319
268,3.36319
269,3.36319
270,3.36319
271,3.36319
272,3.36319
273,3.36319
274,3.36319
275,3.36319
276,3.36319
277,3.36319
278,3.36319
279,3.36319
280,3.36319
281,3.36319
282,3.36319
283,3.36319
284,3.36319
285,3.36319
286,3.36319
287,3.36319
288,3.36319
289,3.36319
290,3.36319
291,3.36319
292,3.36319
293,3.36319
294,3.36319
295,3.36319
296,3.36319
297,3.36319
298,3.36319
299,3.36319
300,3.36319
301,3.36319
302,3.36319
303,3.36319
304,3.36319
305,3.36319
306,3.36319
307,3.36319
308,3.36319
309,3.36319
310,3.36319
311,3.36319
312,3.36319
313,3.36319
314,3.36319
315,3.36319
316,3.36319
317,3.36319
318,3.36319
319,3.36319
320,3.36319
321,3.36319
322,3.36319
323,3.36319
324,3.36319
325,3.36319
326,3.36319
327,3.36319
328,3.36319
329,3.36319
330,3.36319
331,3.36319
332,3.36319
333,3.36319
334,3.36319
335,3.36319
336,3.36319
337,3.36319
338,3.36319
339,3.36319
340,3.36319
341,3.36319
342,3.36319
343,3.36319
344,3.36319
345,3.36319
346,3.36319
347,3.36319
348,3.36319
349,3.36319
350,3.36319
351,3.36319
352,3.36319
353,3.36319
354,3.36319
355,3.36319
356,3.36319
357,3.36319
358,3.36319
359,3.36319
360,3.36319
361,3.36319
362,3.36319
363,3.36319
364,3.36319
365,3.36319
366,3.36319
367,3.36319
368,3.36319
369,3.36319
370,3.36319
371,3.36319
372,3.36319
373,3.36319
374,3.36319
375,3.36319
376,3.36319
377,3.36319
378,3.36319
379,3.36319
380,3.36319
381,3.36319
382,3.36319
383,3.36319
384,3.36319
385,3.36319
386,3.36319
387,3.36319
388,3.36319
389,3.36319
390,3.36319
391,3.36319
392,3.36319
393,3.36319
394,3.36319
395,3.36319
396,3.36319
397,3.36319
398,3.36319
399,3.36319
400,3.36319
401,3.36319
402,3.36319
403,3.36319
404,3.36319
405,3.36319
406,3.36319
407,3.36319
408,3.36319
409,3.36319
410,3.36319
411,3.36319
412,3.36319
413,3.36319
414,3.36319
415,3.36319
416,3.36319
417,3.36319
418,3.36319
419,3.36319
420,3.36319
421,3.36319
422,3.36319
423,3.36319
424,3.36319
425,3.36319
426,3.36319
427,3.36319
428,3.36319
429,3.36319
430,3.36319
431,3.36319
432,3.36319
433,3.36319
434,3.36319
435,3.36319
436,3.36319
437,3.36319
438,3.36319
439,3.36319
440,3.36319
441,3.36319
442,3.36319
443,3.36319
444,3.36319
445,3.36319
446,3.36319
447,3.36319
448,3.36319
449,3.36319
450,3.36319
451,3.36319
452,3.36319
453,3.36319
454,3.36319
455,3.36319
456,3.36319
457,3.36319
458,3.36319
459,3.36319
460,3.36319
461,3.36319
462,3.36319
463,3.36319
464,3.36319
465,3.36319
466,3.36319
467,3.36319
468,3.36319
469,3.36319
470,3.36319
471,3.36319
472,3.36319
473,3.36319
474,3.36319
475,3.36319
476,3.36319
477,3.36319
478,3.36319
479,3.36319
480,3.36319
481,3.36319
482,3.36319
483,3.36319
484,3.36319
485,3.36319
486,3.36319
487,3.36319
488,3.36319
489,3.36319
490,3.36319
491,3.36319
492,3.36319
493,3.36319
494,3.36319
495,3.36319
496,3.36319
497,3.36319
498,3.36319
499,3.36319
500,3.36319
501,3.36319
502,3.36319
503,3.36319
504,3.36319
505,3.36319
506,3.36319
507,3.36319
508,3.36319
509,3.36319
510,1.16464
511,3.36319
512,0.86308
513,0.86308
514,0.86308
515,0.86308
516,0.86308
517,0.86308
518,0.86308
519,0.86308
520,0.86308
521,0.86308
522,0.86308
523,0.86308
524,0.86308
525,0.86308
526,0.86308
527,0.86308
528,0.86308
529,1.16464
530,1.16464
531,1.16464
532,1.16464
533,1.16464
534,1.16464
535,1.16464
536,0.86308
537,0.86308
538,0.86308
539,0.86308
540,0.86308
541,0.86308
542,0.86308
543,0.86308
544,0.86308
545,0.86308
546,0.86308
547,0.86308
548,0.86308
549,0.86308
550,0.86308
551,0.86308
552,0.86308
553,0.86308
554,0.86308
555,0.86308
556,0.86308
557,0.86308
558,0.86308
559,0.86308
560,0.86308
561,0.86308
562,0.86308
563,0.86308
564,0.86308
565,1.60158
566,1.60158
567,1.60158
568,1.60158
569,1.60158
570,1.60158
571,1.60158
572,3.36319
573,3.36319
574,3.36319
575,3.36319
576,3.36319
577,3.36319
578,1.60158
579,3.36319
580,3.36319
581,3.36319
582,3.36319
583,3.36319
584,1.60158
585,1.60158
586,1.60158
587,1.60158
588,1.60158
589,1.60158
590,1.60158
591,3.36319
592,3.36319
593,3.36319
594,3.36319
595,3.36319
596,3.36319
597,3.36319
598,3.36319
599,3.36319
600,3.36319
601,3.36319
602,3.36319
603,3.36319
604,3.36319
605,3.36319
606,3.36319
607,3.36319
608,0.77680
609,3.36319
610,3.36319
611,3.36319
612,3.36319
613,3.36319
614,3.36319
615,3.36319
616,3.36319
617,3.36319
618,3.36319
619,3.36319
620,3.36319
621,3.36319
622,3.36319
623,3.36319
624,3.36319
625,3.36319
626,3.36319
627,3.36319
628,3.36319
629,3.36319
630,3.36319
631,3.36319
632,3.36319
633,1.60158
634,1.60158
635,1.60158
636,1.60158
637,3.36319
638,1.60158
639,3.36319
640,3.36319
641,3.36319
642,3.36319
643,3.36319
644,3.36319
645,3.36319
646,3.36319
647,3.36319
648,3.36319
649,3.36319
650,3.36319
651,3.36319
652,3.36319
653,3.36319
654,3.36319
655,3.36319
656,3.36319
657,3.36319
658,3.36319
659,3.36319
660,3.36319
661,3.36319
662,3.36319
663,3.36319
664,3.36319
665,3.36319
666,3.36319
667,3.36319
668,3.36319
669,3.36319
670,3.36319
671,3.36319
672,3.36319
673,3.36319
674,3.36319
675,3.36319
676,3.36319
677,3.36319
678,3.36319
679,3.36319
680,3.36319
681,3.36319
682,3.36319
683,0.83642
684,0.83642
685,3.36319
686,0.83642
687,3.36319
688,3.36319
689,3.36319
690,3.36319
691,3.36319
692,3.36319
693,3.36319
694,1.60158
695,1.60158
696,1.60158
697,1.60158
698,3.36319
699,3.36319
700,3.36319
701,3.36319
702,3.36319
703,3.36319
704,3.36319
705,3.36319
706,3.36319
707,3.36319
708,3.36319
709,3.36319
710,3.36319
711,3.36319
712,3.36319
713,3.36319
714,3.36319
715,3.36319
716,3.36319
717,3.36319
718,3.36319
719,3.36319
720,3.36319
721,3.36319
722,3.36319
723,3.36319
724,3.36319
725,3.36319
726,3.36319
727,3.36319
728,3.36319
729,3.36319
730,3.36319
731,3.36319
732,3.36319
733,3.36319
734,3.36319
735,3.36319
736,3.36319
737,3.36319
738,3.36319
739,3.36319
740,3.36319
741,3.36319
742,3.36319
743,3.36319
744,3.36319
745,3.36319
746,3.36319
747,0.72222
748,0.72222
749,3.36319
750,3.36319
751,3.36319
752,3.36319
753,3.36319
754,3.36319
755,3.36319
756,3.36319
757,3.36319
758,3.36319
759,3.36319
760,3.36319
761,0.94189
762,0.94189
763,3.36319
764,1.60158
765,1.60158
766,1.60158
767,3.36319
768,1.12663
769,1.27580
770,0.94189
771,0.94189
772,0.94189
773,0.94189
774,3.36319
775,3.36319
776,0.86308
777,0.86308
778,1.60158
779,1.60158
780,1.60158
781,1.60158
782,1.60158
783,1.60158
784,1.60158
785,1.60158
786,1.60158
787,1.60158
788,1.60158
789,1.60158
790,1.60158
791,3.36319
792,3.36319
793,3.36319
794,3.36319
795,3.36319
796,3.36319
797,3.36319
798,3.36319
799,3.36319
800,3.36319
801,3.36319
802,3.36319
803,3.36319
804,3.36319
805,3.36319
806,3.36319
807,3.36319
808,3.36319
809,3.36319
810,3.36319
811,3.36319
812,3.36319
813,3.36319
814,3.36319
815,3.36319
816,3.36319
817,3.36319
818,3.36319
819,3.36319
820,3.36319
821,3.36319
822,3.36319
823,3.36319
824,3.36319
825,3.36319
826,3.36319
827,3.36319
828,3.36319
829,3.36319
830,3.36319
831,3.36319
832,3.36319
833,3.36319
834,3.36319
835,3.36319
836,3.36319
837,1.60158
838,1.60158
839,1.60158
840,1.60158
841,1.60158
842,3.36319
843,3.36319
844,3.36319
845,3.36319
846,3.36319
847,3.36319
848,3.36319
849,3.36319
850,3.36319
851,3.36319
852,3.36319
853,3.36319
854,3.36319
855,3.36319
856,3.36319
857,3.36319
858,3.36319
859,1.60158
860,1.60158
861,3.36319
862,3.36319
863,3.36319
864,3.36319
865,3.36319
866,3.36319
867,3.36319
868,3.36319
869,3.36319
870,3.36319
871,3.36319
872,3.36319
873,3.36319
874,3.36319
875,3.36319
876,3.36319
877,3.36319
878,3.36319
879,3.36319
880,3.36319
881,3.36319
882,3.36319
883,3.36319
884,3.36319
885,3.36319
886,3.36319
887,3.36319
888,3.36319
889,0.86308
890,0.86308
891,0.86308
892,3.36319
893,3.36319
894,3.36319
895,3.36319
896,3.36319
897,3.36319
898,3.36319
899,3.36319
900,3.36319
901,3.36319
902,3.36319
903,3.36319
904,3.36319
905,3.36319
906,3.36319
907,3.36319
908,3.36319
909,3.36319
910,3.36319
911,3.36319
912,3.36319
913,3.36319
914,3.36319
915,3.36319
916,3.36319
917,3.36319
918,3.36319
919,3.36319
920,3.36319
921,3.36319
922,3.36319
923,3.36319
924,3.36319
925,3.36319
926,3.36319
927,3.36319
928,3.36319
929,3.36319
930,3.36319
931,3.36319
932,3.36319
933,3.36319
934,3.36319
935,3.36319
936,3.36319
937,3.36319
938,3.36319
939,3.36319
940,3.36319
941,3.36319
942,3.36319
943,3.36319
944,3.36319
945,3.36319
946,3.36319
947,3.36319
948,1.12663
949,3.36319
950,3.36319
951,3.36319
952,3.36319
953,3.36319
954,3.36319
955,3.36319
956,3.36319
957,3.36319
958,3.36319
959,3.36319
960,3.36319
961,3.36319
962,3.36319
963,3.36319
964,3.36319
965,3.36319
966,3.36319
967,3.36319
968,3.36319
969,3.36319
970,3.36319
971,3.36319
972,3.36319
973,3.36319
974,3.36319
975,3.36319
976,3.36319
977,1.12663
978,3.36319
979,3.36319
980,3.36319
981,3.36319
982,3.36319
983,3.36319
984,1.27580
985,1.27580
986,1.27580
987,1.03547
988,3.36319
989,3.36319
990,3.36319
991,3.36319
992,3.36319
993,3.36319
994,3.36319
995,3.36319
996,3.36319
997,3.36319
998,3.36319
999,0.69378
1000,0.69378
1001,0.69378
1002,0.69378
1003,0.69378
1004,0.69378
1005,3.36319
1006,3.36319
1007,3.36319
1008,3.36319
1009,3.36319
1010,3.36319
1011,1.16464
1012,1.16464
1013,1.16464
1014,1.16464
1015,1.16464
1016,3.36319
1017,3.36319
1018,3.36319
1019,3.36319
1020,3.36319
1021,3.36319
1022,3.36319
1023,3.36319
1024,1.16464
1025,3.36319
1026,3.36319
1027,3.36319
1028,3.36319
1029,3.36319
1030,3.36319
1031,3.36319
1032,1.60158
1033,1.60158
1034,1.60158
1035,1.60158
1036,3.36319
1037,3.36319
1038,1.60158
1039,1.60158
1040,1.60158
1041,1.60158
1042,1.60158
1043,1.60158
1044,1.60158
1045,1.60158
1046,3.36319
1047,3.36319
1048,3.36319
1049,3.36319
1050,0.67930
1051,0.67930
1052,0.67930
1053,1.16464
1054,1.16464
1055,3.36319
1056,3.36319
1057,3.36319
1058,3.36319
1059,3.36319
1060,0.72222
1061,1.27580
1062,3.36319
1063,3.36319
1064,3.36319
1065,3.36319
1066,3.36319
1067,3.36319
1068,3.36319
1069,1.16464
1070,1.16464
1071,1.16464
1072,1.16464
1073,3.36319
1074,3.36319
1075,3.36319
1076,3.36319
1077,3.36319
1078,3.36319
1079,3.36319
1080,3.36319
1081,3.36319
1082,3.36319
1083,3.36319
1084,3.36319
1085,3.36319
1086,3.36319
1087,3.36319
1088,3.36319
1089,3.36319
1090,3.36319
1091,3.36319
1092,3.36319
1093,3.36319
1094,3.36319
1095,3.36319
1096,3.36319
1097,3.36319
1098,3.36319
1099,3.36319
1100,3.36319
1101,3.36319
1102,3.36319
1103,3.36319
1104,3.36319
1105,3.36319
1106,1.60158
1107,1.60158
1108,1.60158
1109,1.60158
1110,1.60158
1111,1.60158
1112,1.60158
1113,1.60158
1114,1.60158
1115,3.36319
1116,3.36319
1117,3.36319
1118,3.36319
1119,3.36319
1120,1.60158
1121,1.60158
1122,1.60158
1123,1.60158
1124,1.60158
1125,1.60158
1126,1.60158
1127,1.60158
1128,1.60158
1129,1.60158
1130,1.60158
1131,1.60158
1132,1.60158
1133,3.36319
1134,3.36319
1135,1.60158
1136,1.60158
1137,1.60158
1138,1.60158
1139,1.60158
1140,1.60158
1141,3.36319
1142,3.36319
1143,3.36319
1144,3.36319
1145,3.36319
1146,3.36319
1147,0.94189
1148,0.94189
1149,1.12663
1150,1.12663
1151,1.12663
1152,3.36319
1153,1.12663
1154,1.12663
1155,1.12663
1156,3.36319
1157,3.36319
1158,3.36319
1159,3.36319
1160,3.36319
1161,3.36319
1162,3.36319
1163,3.36319
1164,3.36319
1165,3.36319
1166,3.36319
1167,3.36319
1168,3.36319
1169,3.36319
1170,3.36319
1171,3.36319
1172,3.36319
1173,3.36319
1174,3.36319
1175,3.36319
1176,3.36319
1177,3.36319
1178,3.36319
1179,3.36319
1180,3.36319
1181,3.36319
1182,3.36319
1183,3.36319
1184,3.36319
1185,3.36319
1186,3.36319
1187,3.36319
1188,3.36319
1189,3.36319
1190,3.36319
1191,0.69378
1192,0.69378
1193,0.69378
1194,3.36319
1195,3.36319
1196,0.94189
1197,0.94189
