# id,beta
444,3.22511
445,3.22511
446,3.22511
447,3.22511
448,3.22511
449,2.46717
450,3.22511
451,3.22511
452,3.22511
453,3.22511
454,2.08538
455,2.13654
456,2.01792
457,2.23922
458,2.23922
459,2.23922
460,2.23922
461,2.70255
462,3.22511
463,3.22511
464,3.22511
465,3.22511
466,1.99502
467,1.74383
468,2.70795
469,2.70795
470,2.70795
471,2.70795
472,3.22511
473,2.84408
474,2.23922
475,2.58878
476,2.58878
477,2.58878
478,2.58878
479,3.01819
480,2.10056
481,1.87787
482,1.87787
483,2.32564
484,2.12962
485,2.12962
486,2.57003
487,1.98066
488,1.75627
489,2.23922
490,2.02577
491,3.22511
492,3.22511
493,1.74405
494,1.74405
495,1.74405
496,2.00858
497,2.13654
498,3.22511
499,1.87949
500,1.87949
501,2.48077
502,2.06560
503,2.06560
504,2.48919
505,3.22511
506,3.22511
507,2.00149
508,2.70795
509,3.22511
510,3.22511
511,3.22511
512,3.22511
513,3.22511
514,3.22511
515,1.89487
516,1.74383
517,1.87787
518,2.08538
519,3.22511
520,3.22511
521,2.70795
522,2.84408
523,2.70795
524,2.70795
525,2.70795
526,2.70795
527,2.70795
528,2.70795
529,1.74064
530,1.74064
531,1.74064
532,2.70795
533,2.70795
534,1.99075
535,2.70795
536,2.33513
537,2.23922
538,2.23922
539,2.23922
540,2.23922
541,1.80967
542,1.80967
543,1.90414
544,1.90414
545,1.90414
546,1.90414
547,2.03888
548,3.22511
549,3.22511
550,2.14565
551,1.87949
552,2.58878
553,1.80883
554,2.23922
555,1.74064
556,3.22511
557,2.33513
558,2.23922
559,2.70795
560,1.99075
561,3.22511
562,2.23922
563,2.09689
564,2.09689
565,2.09689
566,2.09689
567,2.09689
568,2.09689
569,1.81802
570,1.78899
571,1.78899
572,2.16988
573,1.80883
574,2.02253
575,2.46554
576,2.02253
577,2.46554
578,2.46554
579,3.22511
580,3.22511
581,3.22511
582,3.22511
583,2.70795
584,3.01819
585,3.01819
586,3.01819
587,3.01819
588,3.01819
589,3.01819
590,2.70795
591,3.01819
592,3.01819
593,3.01819
594,3.01819
595,3.01819
596,3.01819
597,3.01819
598,3.01819
599,3.01819
600,3.01819
601,3.01819
602,3.01819
603,3.01819
604,3.01819
605,3.01819
606,3.01819
607,2.70795
608,2.70795
609,3.01819
610,3.01819
611,3.01819
612,3.01819
613,3.01819
614,3.01819
615,3.01819
616,3.01819
617,3.01819
618,3.01819
619,3.01819
620,1.89527
621,2.70795
622,2.70795
623,2.70795
624,3.01819
625,2.70795
626,3.01819
627,3.01819
628,3.01819
629,3.01819
630,3.01819
631,3.01819
632,3.01819
633,3.01819
634,2.70795
635,2.70795
636,3.01819
637,3.01819
638,3.01819
639,3.01819
640,3.01819
641,3.01819
642,3.01819
643,3.01819
644,3.01819
645,3.01819
646,2.70795
647,3.01819
648,3.01819
649,3.01819
650,3.01819
651,3.01819
652,3.01819
653,3.01819
654,3.01819
655,3.01819
656,3.01819
657,2.70795
658,3.01819
