# id,beta
167,1.04229
168,1.04229
169,3.24293
170,3.24293
171,3.24293
172,3.24293
173,1.47302
174,1.47302
175,1.47302
176,1.47302
177,1.47302
178,1.47302
179,1.04229
180,1.04229
181,1.04229
182,0.68452
183,0.68452
184,3.24293
185,3.24293
186,3.24293
187,3.24293
188,3.24293
189,3.24293
190,3.24293
191,3.24293
192,3.24293
193,3.24293
194,3.24293
195,3.24293
196,3.24293
197,3.24293
198,3.24293
199,3.24293
200,3.24293
201,3.24293
202,3.24293
203,3.24293
204,3.24293
205,3.24293
206,3.24293
207,3.24293
208,1.23766
209,1.23766
210,1.23766
211,1.23766
212,1.23766
213,1.23766
214,1.01264
215,1.01264
216,1.01264
217,1.01264
218,3.24293
219,3.24293
220,3.24293
221,3.24293
222,3.24293
223,3.24293
224,3.24293
225,3.24293
226,3.24293
227,3.24293
228,3.24293
229,3.24293
230,3.24293
231,3.24293
232,3.24293
233,3.24293
234,3.24293
235,3.24293
236,3.24293
237,3.24293
238,3.24293
239,3.24293
240,3.24293
241,3.24293
242,3.24293
243,3.24293
244,3.24293
245,3.24293
246,3.24293
247,3.24293
248,3.24293
249,3.24293
250,3.24293
251,3.24293
252,3.24293
253,3.24293
254,3.24293
255,3.24293
256,3.24293
257,3.24293
258,3.24293
259,3.24293
260,3.24293
261,3.24293
262,3.24293
263,3.24293
264,3.24293
265,3.24293
266,3.24293
267,3.24293
268,3.24293
269,3.24293
270,3.24293
271,3.24293
272,3.24293
273,3.24293
274,3.24293
275,3.24293
276,3.24293
277,3.24293
278,3.24293
279,3.24293
280,3.24293
281,3.24293
282,3.24293
283,3.24293
284,3.24293
285,3.24293
286,3.24293
287,3.24293
288,3.24293
289,3.24293
290,3.24293
291,3.24293
292,3.24293
293,3.24293
294,3.24293
295,3.24293
296,3.24293
297,3.24293
298,3.24293
299,3.24293
300,3.24293
301,3.24293
302,3.24293
303,3.24293
304,3.24293
305,3.24293
306,3.24293
307,3.24293
308,3.24293
309,3.24293
310,3.24293
311,3.24293
312,3.24293
313,3.24293
314,3.24293
315,3.24293
316,3.24293
317,3.24293
318,3.24293
319,3.24293
320,3.24293
321,3.24293
322,3.24293
323,3.24293
324,3.24293
325,3.24293
326,3.24293
327,3.24293
328,3.24293
329,3.24293
330,3.24293
331,3.24293
332,3.24293
333,3.24293
334,3.24293
335,3.24293
336,3.24293
337,3.24293
338,3.24293
339,3.24293
340,3.24293
341,3.24293
342,3.24293
343,3.24293
344,3.24293
345,3.24293
346,3.24293
347,3.24293
348,3.24293
349,3.24293
350,3.24293
351,3.24293
352,3.24293
353,3.24293
354,3.24293
355,3.24293
356,3.24293
357,3.24293
358,3.24293
359,3.24293
360,3.24293
361,3.24293
362,3.24293
363,3.24293
364,3.24293
365,3.24293
366,3.24293
367,3.24293
368,3.24293
369,3.24293
