# id,beta
1,2.80237
2,2.80240
3,2.79502
4,2.79502
5,2.79502
6,2.80240
7,2.80238
8,2.79469
9,2.79469
10,2.80240
11,2.80240
12,2.80240
13,2.80240
14,2.80240
15,2.80240
16,2.80240
17,2.80240
18,2.80240
19,2.80237
20,2.80237
21,2.80237
22,2.80237
23,2.80237
24,2.80237
25,2.80240
26,2.80240
27,2.80240
28,2.79605
29,2.79605
30,2.79605
31,2.78860
32,2.80240
33,2.80240
34,2.80240
35,2.80240
36,2.80240
37,2.80240
38,2.79031
39,2.79031
40,2.80238
41,2.80238
42,2.80240
43,2.80238
44,2.80238
45,2.80239
46,2.80239
47,2.80240
48,2.78614
49,2.78614
50,2.78614
51,2.80240
52,2.80240
53,2.80240
54,2.80240
55,2.80240
56,2.80239
57,2.80239
58,2.79469
59,2.80240
60,2.80240
61,2.80240
62,2.80240
63,2.80240
64,2.80240
65,2.80240
66,2.80240
67,2.79502
68,2.79502
69,2.80240
70,2.79502
71,2.76877
72,2.76877
73,2.80240
74,2.80240
75,2.80240
76,2.80240
77,2.80240
78,2.80240
79,2.80240
80,2.80240
81,2.80240
82,2.80240
83,2.80240
84,2.79031
85,2.80240
86,0.85994
87,2.80240
88,2.80240
89,2.80240
90,2.80240
91,2.80240
92,2.79605
93,2.79605
94,2.80239
95,2.80240
96,2.80240
97,2.79031
98,0.86368
99,2.78556
100,2.80240
101,2.80240
102,2.80240
103,2.79031
104,2.79031
105,2.79031
106,2.79031
107,2.79031
108,2.79646
109,2.79646
110,2.80240
111,2.80240
112,2.80240
113,2.80240
114,2.80240
115,2.80240
116,2.80240
117,2.80240
118,2.80240
119,2.80240
120,2.80240
121,2.80240
122,2.80240
123,2.80240
124,2.80240
125,2.80240
126,2.79502
127,2.80240
128,2.80240
129,2.80240
130,2.80240
131,2.80240
132,2.80240
133,2.80240
134,2.80240
135,2.80240
136,2.80240
137,2.80240
138,2.80240
139,2.80240
140,2.80240
141,2.80240
142,2.80240
143,2.80240
144,2.80240
145,2.80240
146,2.80240
147,2.80240
148,2.80240
149,2.80240
150,2.80240
151,2.80240
152,2.80240
153,2.80240
154,2.80240
155,2.80240
156,2.80240
157,2.80240
158,2.80240
159,2.80240
160,2.80240
161,2.80240
162,2.80240
163,2.80240
164,2.80240
165,2.80240
166,2.80240
167,2.80240
168,2.80240
169,2.80240
170,2.80240
171,2.80240
172,2.80240
173,2.80240
174,2.80240
175,2.80240
176,2.80240
177,2.80240
178,2.80240
179,2.80240
180,2.80240
181,2.80240
182,2.80240
183,2.80240
184,2.80240
185,2.80240
186,2.80240
187,2.80240
188,2.80240
189,2.80240
190,2.80240
191,2.80240
192,2.80240
193,2.80240
194,2.80240
195,2.80240
196,2.80240
197,2.80240
198,2.80240
199,2.80240
200,2.80240
201,2.80240
202,2.80240
203,2.80240
204,2.80240
205,2.80240
206,2.80240
207,2.80240
208,2.80240
209,2.80240
210,2.80240
211,2.80240
212,2.80240
213,2.80240
214,2.80240
215,2.80240
216,2.80240
217,2.80240
218,2.80240
219,2.80240
220,2.80240
221,2.80240
222,2.80240
223,2.74905
224,2.80237
225,2.80237
226,2.80237
227,2.80237
228,2.80237
229,2.80237
230,2.80237
231,2.80237
232,2.80237
233,2.74905
234,2.74905
235,2.74905
236,2.80237
237,2.80237
238,2.80237
239,2.80237
240,2.80237
241,2.80237
242,2.80237
243,2.80237
244,2.80237
245,2.79031
246,2.79031
247,2.79031
248,2.79031
249,2.79031
250,2.79031
251,2.80240
252,2.79605
253,2.80238
254,2.80240
255,2.80240
256,2.80240
257,2.80240
258,2.80240
259,2.80240
260,2.80240
261,2.80240
262,2.80240
263,2.80240
264,2.80240
265,2.80240
266,2.80240
267,2.80240
268,2.79031
269,2.79031
270,2.79031
271,2.79031
272,2.79031
273,2.80240
274,2.80240
275,2.80240
276,2.80240
277,2.80240
278,2.80240
279,2.80240
280,2.80240
281,2.80240
282,2.80240
283,2.80240
284,2.80240
285,2.80240
286,2.80240
287,2.80240
288,2.80237
289,2.80237
290,2.80240
291,2.79031
292,2.80240
293,2.80240
294,2.80240
295,2.80240
296,2.80240
297,2.80240
298,2.80240
299,2.80240
300,2.80240
301,2.80240
302,2.80240
303,2.80240
304,2.80240
305,2.79646
306,2.80239
307,2.80240
308,2.80240
309,2.80240
310,2.80240
311,2.80240
312,2.80240
313,2.78556
314,2.80240
315,2.80240
316,2.80240
317,2.80240
318,2.80240
319,2.80238
320,2.80238
321,2.79031
322,2.79031
323,2.76877
324,2.80238
325,2.80238
326,2.80238
327,2.74905
328,2.74905
329,2.79031
330,2.79031
331,2.79031
332,2.79031
333,2.80240
334,2.80240
335,2.80240
336,2.80240
337,2.80240
338,2.80240
339,2.80240
340,2.80240
341,2.80240
342,2.80240
343,2.80240
344,2.80240
345,2.80240
346,2.80240
347,2.80240
348,2.80240
349,2.80240
350,2.80240
351,2.80240
352,2.80240
353,2.80240
354,2.74905
355,2.74905
356,2.80238
357,2.80238
358,2.80238
359,2.80240
360,2.80240
361,2.80240
362,2.80240
363,2.80240
364,2.80240
365,2.80240
366,2.80240
367,2.80240
368,2.80240
369,2.80240
370,2.80240
371,2.80240
372,2.80240
373,2.80240
374,2.80240
375,2.80240
376,2.80240
377,2.80240
378,2.80240
379,2.80240
380,2.80240
381,2.80240
382,2.80240
383,2.80240
384,2.80240
385,2.80240
386,2.80240
387,2.80240
388,2.80240
389,2.80240
390,2.80240
391,2.80240
392,2.80240
393,2.79646
394,2.79646
395,2.80238
396,2.80238
397,2.80240
398,2.80238
399,2.80238
400,2.80238
401,2.80238
402,2.80240
403,2.80240
404,2.76484
405,2.76484
406,2.76484
407,2.79031
408,2.79031
409,2.79031
410,2.79031
411,2.79031
412,2.80240
413,2.80240
414,2.80240
415,2.80240
416,2.77437
417,2.75515
418,2.80240
419,2.80240
420,0.87234
421,2.80240
422,2.80240
423,2.80240
424,2.80240
425,2.79031
426,2.79031
427,2.79031
428,2.79031
429,2.80240
430,2.80240
431,2.79031
432,2.79031
433,2.79031
434,2.79031
435,2.79031
436,2.80240
437,2.79031
438,2.79031
439,2.79031
440,2.79031
441,2.79031
442,2.79031
443,2.79031
444,2.79031
445,2.79031
446,2.80240
447,2.80240
448,2.75515
449,2.77008
450,2.77008
451,0.87234
452,0.87234
453,2.80240
454,2.80240
455,2.80240
456,2.80240
457,2.80240
458,2.80240
459,2.80240
460,2.80240
461,2.80240
462,2.80240
463,2.80240
464,2.80240
465,2.80240
466,2.80240
467,2.80240
468,2.80240
469,2.80240
470,2.80240
471,2.80238
472,2.76829
473,2.78556
474,2.80240
475,2.80240
476,2.80240
477,2.76960
478,2.77437
479,2.80240
480,2.80238
481,2.80238
482,2.80238
483,2.78615
484,2.78615
485,2.80240
486,2.80240
487,2.80240
488,2.79031
489,2.79031
490,2.80240
491,2.80240
492,2.80240
493,2.80240
494,2.79646
495,2.80238
496,2.80238
497,2.80240
498,2.80240
499,2.80240
500,2.78556
501,2.78556
502,2.80240
503,2.80240
504,2.80240
505,2.80240
506,2.80240
507,2.80240
508,2.80240
509,2.80240
510,2.80240
511,2.80240
512,2.80240
513,2.80240
514,2.80240
515,2.80240
516,2.80240
517,2.80240
518,2.80240
519,2.80240
520,2.80240
521,2.80240
522,2.80240
523,2.80240
524,2.80240
525,2.80240
526,2.80240
527,2.80240
528,2.80240
529,2.80240
530,2.80240
531,2.80240
532,2.80240
533,2.80240
534,2.80240
535,2.80240
536,2.80240
537,2.80240
538,2.80240
539,2.80240
540,2.80240
541,2.80240
542,2.80240
543,2.80240
544,2.80240
545,2.80240
546,2.80240
547,2.80240
548,2.80240
549,2.80240
550,2.80240
551,2.80240
552,2.80240
553,2.80240
554,2.80240
555,2.80240
556,2.80240
557,2.80240
558,2.80240
559,2.80240
560,2.80240
561,2.80240
562,2.80240
563,2.80240
564,2.80240
565,2.80240
566,2.80240
567,2.80240
568,2.80240
569,2.80240
570,2.80240
571,2.80240
572,2.80240
573,2.80240
574,2.80240
575,2.80240
576,2.80240
577,2.80240
578,2.80240
579,2.80240
580,2.80240
581,2.80240
582,2.80240
583,2.80240
584,2.80240
585,2.80240
586,2.80240
587,2.80240
588,2.80240
589,2.80240
590,2.80240
591,2.80240
592,2.80240
593,2.80240
594,2.80240
595,2.80240
596,2.80240
597,2.79502
598,2.80240
599,2.80240
600,2.80240
601,2.80240
602,2.80240
603,2.80240
604,2.80240
605,2.80240
606,2.80240
607,2.80240
608,2.80240
609,2.80240
610,2.80240
611,2.80240
612,2.80240
613,2.80240
614,2.80240
615,2.80240
616,2.80240
617,2.80240
618,2.80240
619,2.80240
620,2.80240
621,2.80240
622,2.80240
623,2.80240
624,2.80240
625,2.80240
626,2.80240
627,2.80240
628,2.80240
629,2.80240
630,2.80240
631,2.80240
632,2.80240
633,2.80240
634,2.80240
635,2.80240
636,2.80240
637,2.80240
638,2.80240
639,2.80240
640,2.80240
641,2.80240
642,2.80240
643,2.80240
644,2.80240
645,2.80240
646,2.80240
647,2.80240
648,2.80240
649,2.80240
650,2.80240
651,2.80240
652,2.80240
653,2.80240
654,2.80240
655,2.79031
656,2.79031
657,2.79031
658,2.80240
659,2.80240
660,2.80240
661,2.80240
662,2.80240
663,2.80240
664,2.80240
665,2.80240
666,2.80240
667,2.80240
668,2.80240
669,2.80240
670,2.80240
671,2.80240
672,2.80240
673,2.80240
674,2.80240
675,2.80240
676,2.80240
677,2.80240
678,2.80240
679,2.80240
680,2.80240
681,2.80240
682,2.80240
683,2.80240
684,2.80240
685,2.80240
686,2.80240
687,2.80240
688,2.80240
689,2.80240
690,2.80240
691,2.80240
692,2.80240
693,2.80240
694,2.80240
695,2.80240
696,2.80240
697,2.80240
698,2.80240
699,2.80240
700,2.80240
701,2.80240
702,2.80240
703,2.80240
704,2.80240
705,2.80240
706,2.80240
707,2.80240
708,2.80240
709,2.80240
710,2.80240
711,2.80240
712,2.80240
713,2.80240
714,2.80240
715,2.80240
716,2.80240
717,2.80240
718,2.80240
719,2.80240
720,2.80240
721,2.80240
722,2.80240
723,2.80240
724,2.80240
725,2.80240
726,2.80240
727,2.80240
728,2.80240
729,2.80240
730,2.80240
731,2.80240
732,2.80240
733,2.80240
734,2.80240
735,2.80240
736,2.80240
737,2.80240
738,2.80240
739,2.80240
740,2.80240
741,2.80240
742,2.80240
743,2.80240
744,2.80240
745,2.80240
746,2.80240
747,2.80240
748,2.80240
749,2.80240
750,2.80240
751,2.80240
752,2.80240
753,2.80240
754,2.80240
755,2.80240
756,2.80240
757,2.80240
758,2.80240
759,2.80240
760,2.80240
761,2.80240
762,2.80240
763,2.80240
764,2.80240
765,2.80240
766,2.80240
767,2.80240
768,2.80240
769,2.80240
770,2.80240
771,2.80240
772,2.80240
773,2.80240
774,2.80240
775,2.80240
776,2.80240
777,2.80240
778,2.80240
779,2.80240
