# id,beta
1564,3.19463
1565,3.19463
1566,3.19463
1567,3.19463
1568,3.19463
1569,3.19463
1570,3.19463
1571,3.19463
1572,3.19463
1573,3.19463
1574,3.19463
1575,3.19463
1576,3.19463
1577,3.19463
1578,3.19463
1579,3.19463
1580,3.19463
1581,3.19463
1582,3.19463
1583,3.19463
1584,3.19463
1585,3.19463
1586,3.19463
1587,3.19463
1588,3.19463
1589,3.19463
1590,3.19463
1591,3.19463
1592,3.19463
1593,3.19463
1594,3.19463
1595,3.19463
1596,3.19463
1597,3.19463
1598,3.19463
1599,3.19463
1600,3.19463
1601,3.19463
1602,3.19463
1603,3.19463
1604,3.19463
1605,3.19463
1606,3.19463
1607,3.19463
1608,3.19463
1609,3.19463
1610,3.19463
1611,3.19463
1612,3.19463
1613,3.19463
1614,3.19463
1615,3.19463
1616,3.19463
1617,3.19463
1618,3.19463
1619,3.19463
1620,3.19463
1621,3.19463
1622,3.19463
1623,3.19463
1624,3.19463
1625,3.19463
1626,3.19463
1627,3.19463
1628,3.19463
1629,1.21232
1630,3.19463
1631,3.19463
1632,3.19463
1633,3.19463
1634,3.19463
1635,3.19463
1636,3.19463
1637,3.19463
1638,3.19463
1639,3.19463
1640,3.19463
1641,3.19463
1642,3.19463
1643,3.19463
1644,3.19463
1645,3.19463
1646,3.19463
1647,3.19463
1648,3.19463
1649,3.19463
1650,3.19463
1651,3.19463
1652,3.19463
1653,3.19463
1654,3.19463
1655,3.19463
1656,3.19463
1657,3.19463
1658,3.19463
1659,3.19463
1660,3.19463
1661,3.19463
1662,3.19463
1663,3.19463
1664,3.19463
1665,3.19463
1666,3.19463
1667,3.19463
1668,3.19463
1669,3.19463
1670,3.19463
1671,3.19463
1672,3.19463
1673,3.19463
1674,3.19463
1675,3.19463
1676,3.19463
1677,3.19463
1678,3.19463
1679,3.19463
1680,3.19463
1681,3.19463
1682,3.19463
1683,3.19463
1684,3.19463
1685,3.19463
1686,3.19463
1687,3.19463
1688,3.19463
1689,3.19463
1690,3.19463
1691,3.19463
1692,3.19463
1693,3.19463
1694,3.19463
1695,3.19463
1696,3.19463
1697,3.19463
1698,3.19463
1699,3.19463
1700,3.19463
1701,3.19463
1702,3.19463
1703,3.19463
1704,3.19463
1705,3.19463
1706,3.19463
1707,3.19463
1708,3.19463
1709,3.19463
1710,3.19463
1711,3.19463
1712,3.19463
1713,3.19463
1714,3.19463
1715,3.19463
1716,3.19463
1717,3.19463
1718,3.19463
1719,3.19463
1720,3.19463
1721,3.19463
1722,3.19463
1723,3.19463
1724,3.19463
1725,3.19463
1726,3.19463
1727,3.19463
1728,3.19463
1729,3.19463
1730,3.19463
1731,3.19463
1732,3.19463
1733,3.19463
1734,3.19463
1735,3.19463
1736,3.19463
1737,3.19463
1738,3.19463
1739,3.19463
1740,3.19463
1741,3.19463
1742,3.19463
1743,3.19463
1744,3.19463
1745,3.19463
1746,3.19463
1747,3.19463
1748,3.19463
1749,3.19463
1750,3.19463
1751,3.19463
1752,3.19463
1753,3.19463
1754,3.19463
1755,3.19463
1756,3.19463
1757,3.19463
1758,3.19463
1759,3.19463
1760,3.19463
1761,3.19463
1762,3.19463
1763,3.19463
1764,3.19463
1765,3.19463
1766,3.19463
1767,3.19463
1768,3.19463
1769,3.19463
1770,3.19463
1771,3.19463
1772,3.19463
1773,3.19463
1774,3.19463
1775,3.19463
1776,3.19463
1777,3.19463
1778,3.19463
1779,3.19463
1780,3.19463
1781,3.19463
1782,3.19463
1783,3.19463
1784,3.19463
1785,3.19463
1786,3.19463
1787,3.19463
1788,3.19463
1789,3.19463
1790,3.19463
1791,3.19463
1792,3.19463
1793,3.19463
1794,3.19463
1795,3.19463
1796,3.19463
1797,3.19463
1798,3.19463
1799,3.19463
1800,3.19463
1801,3.19463
1802,3.19463
1803,3.19463
1804,3.19463
1805,3.19463
1806,3.19463
1807,3.19463
1808,3.19463
1809,3.19463
1810,3.19463
1811,3.19463
1812,3.19463
1813,3.19463
1814,3.19463
1815,1.42282
1816,1.42282
1817,1.42282
1818,1.42282
1819,3.19463
1820,3.19463
1821,3.19463
1822,3.19463
1823,3.19463
1824,3.19463
1825,3.19463
1826,3.19463
1827,3.19463
1828,3.19463
1829,3.19463
1830,3.19463
1831,3.19463
1832,3.19463
1833,3.19463
1834,3.19463
1835,3.19463
1836,3.19463
1837,3.19463
1838,3.19463
1839,3.19463
1840,3.19463
1841,3.19463
1842,3.19463
1843,3.19463
1844,3.19463
1845,3.19463
1846,3.19463
1847,3.19463
1848,3.19463
1849,3.19463
1850,3.19463
1851,3.19463
1852,3.19463
1853,3.19463
1854,3.19463
1855,3.19463
1856,3.19463
1857,3.19463
1858,3.19463
1859,3.19463
1860,3.19463
1861,3.19463
1862,3.19463
1863,3.19463
1864,3.19463
1865,3.19463
1866,3.19463
1867,3.19463
1868,3.19463
1869,3.19463
1870,3.19463
1871,3.19463
1872,3.19463
1873,3.19463
