# id,beta
693,3.36684
694,3.36684
695,3.36684
696,3.36684
697,3.36684
698,3.36684
699,3.36684
700,3.36684
701,3.36684
702,3.36684
703,3.36684
704,3.36684
705,3.36684
706,3.36684
707,3.36684
708,3.36684
709,3.36684
710,3.36684
711,3.36684
712,3.36684
713,3.36684
714,3.36684
715,3.36684
716,3.36684
717,3.36684
718,3.36684
719,3.36684
720,3.36684
721,3.36684
722,3.36684
723,3.36684
724,3.36684
725,3.36684
726,3.36684
727,3.36684
728,3.36684
729,3.36684
730,3.36684
731,3.36684
732,3.36684
733,3.36684
734,3.36684
735,3.36684
736,3.36684
737,3.36684
738,3.36684
739,3.36684
740,3.36684
741,3.36684
742,3.36684
743,3.36684
744,3.36684
745,3.36684
746,3.36684
747,3.36684
748,3.36684
749,3.36684
750,3.36684
751,3.36684
752,3.36684
753,3.36684
754,3.36684
755,3.36684
756,3.36684
757,3.36684
758,3.36684
759,3.36684
760,3.36684
761,3.36684
762,3.36684
763,3.36684
764,3.36684
765,3.36684
766,3.36684
767,3.36684
768,3.36684
769,3.36684
770,3.36684
771,3.36684
772,3.36684
773,3.36684
774,3.36684
775,3.36684
776,3.36684
777,3.36684
778,3.36684
779,3.36684
780,3.36684
781,3.36684
782,3.36684
783,3.36684
784,3.36684
785,3.36684
786,3.36684
787,3.36684
788,3.36684
789,3.36684
790,3.36684
791,3.36684
792,3.36684
793,3.36684
794,3.36684
795,3.36684
796,3.36684
797,3.36684
798,3.36684
799,3.36684
800,3.36684
801,3.36684
802,3.36684
803,3.36684
804,3.36684
805,3.36684
806,3.36684
807,3.36684
808,3.36684
809,1.10350
810,3.36684
811,3.36684
812,3.36684
813,3.36684
814,3.36684
815,3.36684
816,3.36684
817,1.31251
818,1.31251
819,1.31251
820,1.31251
821,3.36684
822,3.36684
823,3.36684
824,3.36684
825,3.36684
826,3.36684
827,3.36684
828,3.36684
829,3.36684
830,3.36684
831,3.36684
832,1.59349
833,0.81198
834,3.36684
835,3.36684
836,3.36684
837,3.36684
838,1.10350
839,1.10350
840,1.10350
841,1.10350
842,3.36684
843,3.36684
844,3.36684
845,3.36684
846,3.36684
847,1.59349
848,1.59349
849,1.59349
850,3.36684
851,3.36684
852,3.36684
853,3.36684
854,3.36684
855,3.36684
856,1.31251
857,3.36684
858,3.36684
859,1.59349
860,1.59349
861,3.36684
862,3.36684
863,3.36684
864,3.36684
865,3.36684
866,3.36684
867,3.36684
868,3.36684
869,3.36684
870,3.36684
871,3.36684
872,3.36684
873,3.36684
874,3.36684
875,3.36684
876,3.36684
877,3.36684
878,3.36684
879,3.36684
880,3.36684
881,3.36684
882,3.36684
883,3.36684
884,3.36684
885,3.36684
886,3.36684
887,3.36684
888,3.36684
889,3.36684
890,3.36684
891,3.36684
892,3.36684
893,3.36684
894,3.36684
895,3.36684
896,3.36684
897,3.36684
898,3.36684
899,3.36684
900,3.36684
901,3.36684
902,3.36684
903,3.36684
904,3.36684
905,3.36684
906,3.36684
907,3.36684
908,3.36684
909,3.36684
910,3.36684
911,3.36684
912,3.36684
913,3.36684
914,3.36684
915,3.36684
916,3.36684
917,3.36684
918,3.36684
919,3.36684
920,3.36684
921,3.36684
922,3.36684
923,3.36684
924,3.36684
925,3.36684
926,3.36684
927,3.36684
928,3.36684
929,3.36684
930,3.36684
931,3.36684
932,3.36684
933,3.36684
934,3.36684
935,3.36684
936,3.36684
937,1.07648
938,3.36684
939,3.36684
940,3.36684
941,3.36684
942,3.36684
943,0.79537
944,0.79537
945,3.36684
946,3.36684
947,1.10350
948,1.18393
949,1.18393
950,3.36684
951,3.36684
952,3.36684
953,3.36684
954,3.36684
955,1.18393
956,3.36684
957,3.36684
958,0.69140
959,1.31251
960,3.36684
961,3.36684
962,3.36684
963,1.31251
964,3.36684
965,3.36684
966,3.36684
967,3.36684
968,3.36684
969,3.36684
970,3.36684
971,3.36684
972,3.36684
973,3.36684
974,3.36684
975,3.36684
976,3.36684
977,3.36684
978,3.36684
979,0.79537
980,0.79537
981,0.79537
982,3.36684
983,3.36684
984,3.36684
985,3.36684
986,3.36684
987,3.36684
988,1.59349
989,1.59349
990,3.36684
991,3.36684
992,3.36684
993,3.36684
994,3.36684
995,3.36684
996,3.36684
997,3.36684
998,3.36684
999,3.36684
1000,3.36684
1001,3.36684
1002,3.36684
1003,3.36684
1004,3.36684
1005,3.36684
1006,3.36684
1007,3.36684
1008,3.36684
1009,3.36684
1010,3.36684
1011,3.36684
1012,3.36684
1013,3.36684
1014,1.59349
1015,3.36684
1016,3.36684
1017,3.36684
1018,3.36684
1019,3.36684
1020,1.59349
1021,1.59349
1022,3.36684
1023,3.36684
1024,3.36684
1025,3.36684
1026,3.36684
1027,3.36684
1028,3.36684
1029,3.36684
1030,3.36684
1031,3.36684
1032,3.36684
1033,3.36684
1034,3.36684
1035,3.36684
1036,3.36684
1037,3.36684
1038,0.69564
1039,0.79537
1040,3.36684
1041,3.36684
1042,3.36684
1043,3.36684
1044,3.36684
1045,3.36684
1046,3.36684
1047,3.36684
1048,3.36684
1049,3.36684
1050,3.36684
1051,3.36684
1052,3.36684
1053,3.36684
1054,3.36684
1055,3.36684
1056,3.36684
1057,3.36684
1058,3.36684
1059,3.36684
1060,3.36684
1061,3.36684
1062,3.36684
1063,3.36684
1064,3.36684
1065,3.36684
1066,3.36684
1067,3.36684
1068,0.75484
1069,3.36684
1070,3.36684
1071,3.36684
1072,1.31251
1073,0.75484
1074,3.36684
1075,3.36684
1076,3.36684
1077,3.36684
1078,1.59349
1079,1.59349
1080,1.59349
1081,1.59349
1082,1.59349
1083,3.36684
1084,3.36684
1085,3.36684
1086,1.59349
1087,1.59349
1088,1.59349
1089,1.59349
1090,3.36684
1091,3.36684
1092,1.59349
1093,1.59349
1094,1.59349
1095,1.59349
1096,1.59349
1097,1.59349
1098,3.36684
1099,3.36684
1100,3.36684
1101,3.36684
1102,3.36684
1103,3.36684
1104,3.36684
1105,3.36684
1106,3.36684
1107,3.36684
1108,1.59349
1109,1.59349
1110,0.86634
1111,3.36684
1112,3.36684
1113,3.36684
1114,3.36684
1115,3.36684
1116,3.36684
1117,3.36684
1118,3.36684
1119,3.36684
1120,3.36684
1121,1.59349
1122,1.59349
1123,3.36684
1124,3.36684
1125,3.36684
1126,3.36684
1127,3.36684
1128,3.36684
1129,0.69564
1130,1.59349
1131,3.36684
1132,3.36684
1133,0.95587
1134,3.36684
1135,3.36684
1136,3.36684
1137,1.59349
1138,1.59349
1139,3.36684
1140,1.07648
1141,1.07648
1142,3.36684
1143,3.36684
1144,3.36684
1145,3.36684
